NAME,ORIGIN,POPULARITY,sex
Esmeralda,Spanish,735,girl
Esmie,Spanish,11480,girl
Esi,African,11567,girl
Eshana,Indian,8537,girl
Esmerelda,NA,NA,girl
Esmirelda,Spanish,NA,girl
Esenia,NA,NA,girl
Esperantia,Spanish,NA,girl
Esmiralde,Spanish,NA,girl
Essence,American,2506,girl
Estebana,Spanish,NA,girl
Espree,NA,NA,girl
Estefania,Spanish,2634,girl
Essy,Persian,NA,girl
Espiridiana,NA,NA,girl
Esmaria,Spanish,NA,girl
Esmee,French,3788,girl
Esperanza,Spanish,1666,girl
Essie,Persian,4872,girl
Estefani,Spanish,4143,girl
Estela,Latin,3482,girl
Eryss,Greek,11696,girl
Estefany,Spanish,2442,girl
Estee,Persian,7281,girl
Estella,Norse,1542,girl
Estel,Latin,10873,girl
Estell,Latin,10428,girl
Esta,Latin,9852,girl
Ester,Persian,2788,girl
Estephanie,Spanish,7281,girl
Estefana,NA,NA,girl
Esther,Persian,403,girl
Estelle,Latin,1429,girl
Estrid,Norse,NA,girl
Eszter,NA,NA,girl
Etheldreda,British,5427,girl
Etain,Irish,NA,girl
Estrella,Norse,1396,girl
Etheleen,British,7338,girl
Ethelda,British,7640,girl
Ethel,British,5988,girl
Etha,British,9142,girl
Ethelinda,German,NA,girl
Esyllt,Welsh,NA,girl
Ethelin,British,NA,girl
Ethelind,German,5486,girl
Ethelenda,German,NA,girl
Ethenia,NA,NA,girl
Ethelyn,British,11696,girl
Ethelene,German,7809,girl
Etheline,German,8073,girl
Ethelynne,British,NA,girl
Ethlin,German,NA,girl
Estera,Persian,10969,girl
Etel,British,NA,girl
Ethlyn,British,7217,girl
Ethille,British,NA,girl
Ethelinde,German,NA,girl
Ethna,Irish,5185,girl
Ethlinda,German,NA,girl
Etna,NA,NA,girl
Etoile,Norse,5338,girl
Ethnah,Irish,NA,girl
Etsuko,NA,NA,girl
Ethyl,British,9074,girl
Ethyll,British,NA,girl
Ethnea,Irish,NA,girl
Eudevilla,NA,NA,girl
Etholinda,German,NA,girl
Etty,Persian,6215,girl
Ethnee,Irish,NA,girl
Eudokia,Greek,NA,girl
Eudore,Greek,NA,girl
Ettie,Persian,9697,girl
Ethylind,German,NA,girl
Etti,Persian,11480,girl
Eudocia,Greek,NA,girl
Eugracia,Latin,NA,girl
Eugenia,Greek,4730,girl
Eudora,Greek,9256,girl
Eulalia,Greek,4670,girl
Eufenja,NA,NA,girl
Eula,Scandinavian,10778,girl
Eugena,Greek,11065,girl
Eulah,Greek,7637,girl
Eufemia,Greek,11194,girl
Eudosia,Greek,NA,girl
Etana,Hebrew,11599,girl
Eugenie,Greek,10178,girl
Eulalie,Greek,8905,girl
Ethlynn,British,NA,girl
Ethill,British,NA,girl
Eulalee,Greek,5854,girl
Eulaylie,Greek,NA,girl
Eunice,Greek,2351,girl
Eunike,Greek,NA,girl
Eulia,Greek,5406,girl
Etta,Italian,1707,girl
Euna,Scottish,11599,girl
Euphemia,Greek,11480,girl
Eulalja,NA,NA,girl
Eun,NA,NA,girl
Eulaylia,Greek,NA,girl
Eudoxia,Greek,NA,girl
Euphie,Greek,NA,girl
Euphenia,Greek,NA,girl
Eura,NA,NA,girl
Euridice,Greek,NA,girl
Euphemie,Greek,1960,girl
Eusebia,NA,NA,girl
Euridiss,Greek,NA,girl
Eurydice,Greek,11710,girl
